2019-06-27 11:47:13	user01	1994-02-08	서울시	서초구	2	2018-02-01	1	64	양버즘나무	0.78
2019-06-27 11:47:14	user01	1994-02-08	서울시	서초구	2	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:47:15	user01	1994-02-08	서울시	서초구	2	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:47:16	user01	1994-02-08	서울시	서초구	2	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:47:17	user01	1994-02-08	서울시	서초구	2	2018-02-01	1	59	은행나무	4.3
2019-06-27 11:47:18	user01	1994-02-08	서울시	서초구	2	2018-02-01	1	60	느티나무	8.5
2019-06-27 11:47:19	user01	1994-02-08	서울시	서초구	2	2018-02-01	1	66	느티나무	0.48
2019-06-27 11:47:39	user03	1997-03-03	서울	마포구	3	2018-02-01	1	57	양버즘나무+은행나무	1.8
2019-06-27 11:47:40	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:47:41	user03	1997-03-03	서울	마포구	3	2018-02-01	1	59	은행나무	4.3
2019-06-27 11:47:41	user03	1997-03-03	서울	마포구	3	2018-02-01	1	60	느티나무	8.5
2019-06-27 11:47:42	user03	1997-03-03	서울	마포구	3	2018-02-01	1	66	느티나무	0.48
2019-06-27 11:47:43	user03	1997-03-03	서울	마포구	3	2018-02-01	1	65	느티나무	0.35
2019-06-27 11:47:44	user03	1997-03-03	서울	마포구	3	2018-02-01	1	64	양버즘나무	0.78
2019-06-27 11:47:45	user03	1997-03-03	서울	마포구	3	2018-02-01	1	63	은행나무	0.89
2019-06-27 11:47:46	user03	1997-03-03	서울	마포구	3	2018-02-01	1	69	은행나무	4.3
2019-06-27 11:47:47	user03	1997-03-03	서울	마포구	3	2018-02-01	1	70	느티나무	8.5
2019-06-27 11:47:48	user03	1997-03-03	서울	마포구	3	2018-02-01	1	71	은행나무	2.4
2019-06-27 11:47:49	user03	1997-03-03	서울	마포구	3	2018-02-01	1	72	느티나무	1.06
2019-06-27 11:47:50	user03	1997-03-03	서울	마포구	3	2018-02-01	1	67	양버즘나무	0.64
2019-06-27 11:47:52	user03	1997-03-03	서울	마포구	3	2018-02-01	1	61	은행나무	2.4
2019-06-27 11:47:53	user03	1997-03-03	서울	마포구	3	2018-02-01	1	62	느티나무	1.06
2019-06-27 11:47:55	user03	1997-03-03	서울	마포구	3	2018-02-01	1	68	느티나무	0.4
2019-06-27 11:47:56	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:47:57	user03	1997-03-03	서울	마포구	3	2018-02-01	1	59	은행나무	4.3
2019-06-27 11:47:58	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:47:59	user03	1997-03-03	서울	마포구	3	2018-02-01	1	59	은행나무	4.3
2019-06-27 11:48:00	user03	1997-03-03	서울	마포구	3	2018-02-01	1	65	느티나무	0.35
2019-06-27 11:48:01	user03	1997-03-03	서울	마포구	3	2018-02-01	1	64	양버즘나무	0.78
2019-06-27 11:48:02	user03	1997-03-03	서울	마포구	3	2018-02-01	1	66	느티나무	0.48
2019-06-27 11:48:07	user03	1997-03-03	서울	마포구	3	2018-02-01	1	65	느티나무	0.35
2019-06-27 11:48:12	user03	1997-03-03	서울	마포구	3	2018-02-01	1	71	은행나무	2.4
2019-06-27 11:48:13	user03	1997-03-03	서울	마포구	3	2018-02-01	1	70	느티나무	8.5
2019-06-27 11:48:14	user03	1997-03-03	서울	마포구	3	2018-02-01	1	64	양버즘나무	0.78
2019-06-27 11:48:15	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:48:17	user03	1997-03-03	서울	마포구	3	2018-02-01	1	63	은행나무	0.89
2019-06-27 11:48:18	user03	1997-03-03	서울	마포구	3	2018-02-01	1	57	양버즘나무+은행나무	1.8
2019-06-27 11:48:19	user03	1997-03-03	서울	마포구	3	2018-02-01	1	69	은행나무	4.3
2019-06-27 11:48:20	user03	1997-03-03	서울	마포구	3	2018-02-01	1	70	느티나무	8.5
2019-06-27 11:48:21	user03	1997-03-03	서울	마포구	3	2018-02-01	1	71	은행나무	2.4
2019-06-27 11:48:22	user03	1997-03-03	서울	마포구	3	2018-02-01	1	72	느티나무	1.06
2019-06-27 11:48:23	user03	1997-03-03	서울	마포구	3	2018-02-01	1	65	느티나무	0.35
2019-06-27 11:48:24	user03	1997-03-03	서울	마포구	3	2018-02-01	1	59	은행나무	4.3
2019-06-27 11:48:25	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:48:27	user03	1997-03-03	서울	마포구	3	2018-02-01	1	64	양버즘나무	0.78
2019-06-27 11:48:28	user03	1997-03-03	서울	마포구	3	2018-02-01	1	66	느티나무	0.48
2019-06-27 11:48:29	user03	1997-03-03	서울	마포구	3	2018-02-01	1	60	느티나무	8.5
2019-06-27 11:48:30	user03	1997-03-03	서울	마포구	3	2018-02-01	1	61	은행나무	2.4
2019-06-27 11:48:31	user03	1997-03-03	서울	마포구	3	2018-02-01	1	67	양버즘나무	0.64
2019-06-27 11:48:32	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:48:33	user03	1997-03-03	서울	마포구	3	2018-02-01	1	59	은행나무	4.3
2019-06-27 11:48:34	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:48:35	user03	1997-03-03	서울	마포구	3	2018-02-01	1	59	은행나무	4.3
2019-06-27 11:48:36	user03	1997-03-03	서울	마포구	3	2018-02-01	1	58	은행나무	2.4
2019-06-27 11:48:37	user03	1997-03-03	서울	마포구	3	2018-02-01	1	64	양버즘나무	0.78
2019-06-27 11:48:39	user03	1997-03-03	서울	마포구	3	2018-02-01	1	65	느티나무	0.35
2019-06-27 11:48:40	user03	1997-03-03	서울	마포구	3	2018-02-01	1	72	느티나무	1.06
2019-06-27 11:48:49	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	58	은행나무	2.4
2019-06-27 11:48:50	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	58	은행나무	2.4
2019-06-27 11:48:51	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	59	은행나무	4.3
2019-06-27 11:48:52	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	65	느티나무	0.35
2019-06-27 11:48:53	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	64	양버즘나무	0.78
2019-06-27 11:48:54	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	57	양버즘나무+은행나무	1.8
2019-06-27 11:48:55	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	63	은행나무	0.89
2019-06-27 11:48:56	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	69	은행나무	4.3
2019-06-27 11:48:57	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	70	느티나무	8.5
2019-06-27 11:48:59	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	71	은행나무	2.4
2019-06-27 11:49:01	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	72	느티나무	1.06
2019-06-27 11:49:02	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	66	느티나무	0.48
2019-06-27 11:49:03	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	60	느티나무	8.5
2019-06-27 11:49:04	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	61	은행나무	2.4
2019-06-27 11:49:05	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	62	느티나무	1.06
2019-06-27 11:49:05	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	68	느티나무	0.4
2019-06-27 11:49:07	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	67	양버즘나무	0.64
2019-06-27 11:49:08	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	61	은행나무	2.4
2019-06-27 11:49:09	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	60	느티나무	8.5
2019-06-27 11:49:10	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	59	은행나무	4.3
2019-06-27 11:49:11	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	58	은행나무	2.4
2019-06-27 11:49:12	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	58	은행나무	2.4
2019-06-27 11:49:13	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	59	은행나무	4.3
2019-06-27 11:49:14	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	58	은행나무	2.4
2019-06-27 11:49:15	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	64	양버즘나무	0.78
2019-06-27 11:49:17	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	65	느티나무	0.35
2019-06-27 11:49:18	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	70	느티나무	8.5
2019-06-27 11:49:19	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	64	양버즘나무	0.78
2019-06-27 11:49:20	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	58	은행나무	2.4
2019-06-27 11:49:22	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	59	은행나무	4.3
2019-06-27 11:49:23	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	66	느티나무	0.48
2019-06-27 11:49:24	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	72	느티나무	1.06
2019-06-27 11:49:25	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	67	양버즘나무	0.64
2019-06-27 11:49:26	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	61	은행나무	2.4
2019-06-27 11:49:28	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	58	은행나무	2.4
2019-06-27 11:49:29	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	59	은행나무	4.3
2019-06-27 11:49:30	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	64	양버즘나무	0.78
2019-06-27 11:49:31	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	70	느티나무	8.5
2019-06-27 11:49:32	user06	1994-12-30	서울	중랑구	1	2019-06-05	4	63	은행나무	0.89
2019-06-27 11:49:45	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	57	양버즘나무+은행나무	1.8
2019-06-27 11:49:46	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	58	은행나무	2.4
2019-06-27 11:49:47	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	59	은행나무	4.3
